Municipios;Distritos;Secciones;Indicadores de renta media y mediana;Periodo;Total
41091 Sevilla;4109102 Sevilla distrito 02;4109102024 Sevilla sección 02024;Renta neta media por hogar;2023;32.070
41091 Sevilla;4109102 Sevilla distrito 02;4109102025 Sevilla sección 02025;Renta neta media por hogar;2023;24.086
41091 Sevilla;4109102 Sevilla distrito 02;4109102026 Sevilla sección 02026;Renta neta media por hogar;2023;24.315
41091 Sevilla;4109102 Sevilla distrito 02;4109102027 Sevilla sección 02027;Renta neta media por hogar;2023;30.204
41091 Sevilla;4109102 Sevilla distrito 02;4109102028 Sevilla sección 02028;Renta neta media por hogar;2023;24.770
41091 Sevilla;4109102 Sevilla distrito 02;4109102029 Sevilla sección 02029;Renta neta media por hogar;2023;23.666
41091 Sevilla;4109102 Sevilla distrito 02;4109102030 Sevilla sección 02030;Renta neta media por hogar;2023;24.889
41091 Sevilla;4109102 Sevilla distrito 02;4109102031 Sevilla sección 02031;Renta neta media por hogar;2023;19.848
41091 Sevilla;4109102 Sevilla distrito 02;4109102032 Sevilla sección 02032;Renta neta media por hogar;2023;36.937
41091 Sevilla;4109102 Sevilla distrito 02;4109102033 Sevilla sección 02033;Renta neta media por hogar;2023;30.991
41091 Sevilla;4109102 Sevilla distrito 02;4109102036 Sevilla sección 02036;Renta neta media por hogar;2023;22.897
41091 Sevilla;4109102 Sevilla distrito 02;4109102038 Sevilla sección 02038;Renta neta media por hogar;2023;28.524
41091 Sevilla;4109102 Sevilla distrito 02;4109102039 Sevilla sección 02039;Renta neta media por hogar;2023;27.607
41091 Sevilla;4109102 Sevilla distrito 02;4109102040 Sevilla sección 02040;Renta neta media por hogar;2023;29.395
41091 Sevilla;4109102 Sevilla distrito 02;4109102041 Sevilla sección 02041;Renta neta media por hogar;2023;20.403
41091 Sevilla;4109102 Sevilla distrito 02;4109102042 Sevilla sección 02042;Renta neta media por hogar;2023;22.459
41091 Sevilla;4109102 Sevilla distrito 02;4109102043 Sevilla sección 02043;Renta neta media por hogar;2023;30.112
41091 Sevilla;4109102 Sevilla distrito 02;4109102044 Sevilla sección 02044;Renta neta media por hogar;2023;43.567
41091 Sevilla;4109102 Sevilla distrito 02;4109102045 Sevilla sección 02045;Renta neta media por hogar;2023;38.350
41091 Sevilla;4109102 Sevilla distrito 02;4109102047 Sevilla sección 02047;Renta neta media por hogar;2023;19.664
41091 Sevilla;4109102 Sevilla distrito 02;4109102048 Sevilla sección 02048;Renta neta media por hogar;2023;45.313
41091 Sevilla;4109102 Sevilla distrito 02;4109102049 Sevilla sección 02049;Renta neta media por hogar;2023;25.106
41091 Sevilla;4109102 Sevilla distrito 02;4109102050 Sevilla sección 02050;Renta neta media por hogar;2023;25.724
41091 Sevilla;4109102 Sevilla distrito 02;4109102051 Sevilla sección 02051;Renta neta media por hogar;2023;""
41091 Sevilla;4109102 Sevilla distrito 02;4109102052 Sevilla sección 02052;Renta neta media por hogar;2023;23.548
41091 Sevilla;4109102 Sevilla distrito 02;4109102053 Sevilla sección 02053;Renta neta media por hogar;2023;30.567
41091 Sevilla;4109102 Sevilla distrito 02;4109102054 Sevilla sección 02054;Renta neta media por hogar;2023;25.232
41091 Sevilla;4109102 Sevilla distrito 02;4109102055 Sevilla sección 02055;Renta neta media por hogar;2023;""
41091 Sevilla;4109102 Sevilla distrito 02;4109102056 Sevilla sección 02056;Renta neta media por hogar;2023;34.509
41091 Sevilla;4109102 Sevilla distrito 02;4109102057 Sevilla sección 02057;Renta neta media por hogar;2023;28.289
41091 Sevilla;4109102 Sevilla distrito 02;4109102058 Sevilla sección 02058;Renta neta media por hogar;2023;21.816
41091 Sevilla;4109102 Sevilla distrito 02;4109102059 Sevilla sección 02059;Renta neta media por hogar;2023;""
41091 Sevilla;4109102 Sevilla distrito 02;4109102060 Sevilla sección 02060;Renta neta media por hogar;2023;27.903
41091 Sevilla;4109102 Sevilla distrito 02;4109102061 Sevilla sección 02061;Renta neta media por hogar;2023;37.084
41091 Sevilla;4109102 Sevilla distrito 02;4109102063 Sevilla sección 02063;Renta neta media por hogar;2023;29.573
41091 Sevilla;4109102 Sevilla distrito 02;4109102064 Sevilla sección 02064;Renta neta media por hogar;2023;38.032
41091 Sevilla;4109102 Sevilla distrito 02;4109102065 Sevilla sección 02065;Renta neta media por hogar;2023;43.107
41091 Sevilla;4109102 Sevilla distrito 02;4109102066 Sevilla sección 02066;Renta neta media por hogar;2023;32.826
41091 Sevilla;4109102 Sevilla distrito 02;4109102067 Sevilla sección 02067;Renta neta media por hogar;2023;40.783
41091 Sevilla;4109103 Sevilla distrito 03;;Renta neta media por hogar;2023;51.875
41091 Sevilla;4109103 Sevilla distrito 03;4109103001 Sevilla sección 03001;Renta neta media por hogar;2023;46.799
41091 Sevilla;4109103 Sevilla distrito 03;4109103002 Sevilla sección 03002;Renta neta media por hogar;2023;49.622
41091 Sevilla;4109103 Sevilla distrito 03;4109103003 Sevilla sección 03003;Renta neta media por hogar;2023;66.034
41091 Sevilla;4109103 Sevilla distrito 03;4109103004 Sevilla sección 03004;Renta neta media por hogar;2023;40.438
41091 Sevilla;4109103 Sevilla distrito 03;4109103005 Sevilla sección 03005;Renta neta media por hogar;2023;54.480
41091 Sevilla;4109103 Sevilla distrito 03;4109103006 Sevilla sección 03006;Renta neta media por hogar;2023;60.182
41091 Sevilla;4109103 Sevilla distrito 03;4109103007 Sevilla sección 03007;Renta neta media por hogar;2023;38.385
41091 Sevilla;4109103 Sevilla distrito 03;4109103008 Sevilla sección 03008;Renta neta media por hogar;2023;47.908
41091 Sevilla;4109103 Sevilla distrito 03;4109103009 Sevilla sección 03009;Renta neta media por hogar;2023;50.942
41091 Sevilla;4109103 Sevilla distrito 03;4109103010 Sevilla sección 03010;Renta neta media por hogar;2023;63.186
41091 Sevilla;4109103 Sevilla distrito 03;4109103011 Sevilla sección 03011;Renta neta media por hogar;2023;59.908
41091 Sevilla;4109103 Sevilla distrito 03;4109103012 Sevilla sección 03012;Renta neta media por hogar;2023;45.416
41091 Sevilla;4109103 Sevilla distrito 03;4109103013 Sevilla sección 03013;Renta neta media por hogar;2023;55.195
41091 Sevilla;4109103 Sevilla distrito 03;4109103014 Sevilla sección 03014;Renta neta media por hogar;2023;58.180
41091 Sevilla;4109103 Sevilla distrito 03;4109103015 Sevilla sección 03015;Renta neta media por hogar;2023;54.673
41091 Sevilla;4109103 Sevilla distrito 03;4109103016 Sevilla sección 03016;Renta neta media por hogar;2023;43.625
41091 Sevilla;4109103 Sevilla distrito 03;4109103017 Sevilla sección 03017;Renta neta media por hogar;2023;78.028
41091 Sevilla;4109103 Sevilla distrito 03;4109103019 Sevilla sección 03019;Renta neta media por hogar;2023;37.798
41091 Sevilla;4109103 Sevilla distrito 03;4109103020 Sevilla sección 03020;Renta neta media por hogar;2023;34.401
41091 Sevilla;4109103 Sevilla distrito 03;4109103021 Sevilla sección 03021;Renta neta media por hogar;2023;34.617
41091 Sevilla;4109103 Sevilla distrito 03;4109103022 Sevilla sección 03022;Renta neta media por hogar;2023;32.946
41091 Sevilla;4109103 Sevilla distrito 03;4109103023 Sevilla sección 03023;Renta neta media por hogar;2023;41.887
41091 Sevilla;4109103 Sevilla distrito 03;4109103024 Sevilla sección 03024;Renta neta media por hogar;2023;36.908
41091 Sevilla;4109103 Sevilla distrito 03;4109103025 Sevilla sección 03025;Renta neta media por hogar;2023;35.347
41091 Sevilla;4109103 Sevilla distrito 03;4109103026 Sevilla sección 03026;Renta neta media por hogar;2023;41.045
41091 Sevilla;4109103 Sevilla distrito 03;4109103027 Sevilla sección 03027;Renta neta media por hogar;2023;57.841
41091 Sevilla;4109103 Sevilla distrito 03;4109103028 Sevilla sección 03028;Renta neta media por hogar;2023;76.888
41091 Sevilla;4109103 Sevilla distrito 03;4109103029 Sevilla sección 03029;Renta neta media por hogar;2023;58.061
41091 Sevilla;4109103 Sevilla distrito 03;4109103030 Sevilla sección 03030;Renta neta media por hogar;2023;43.196
41091 Sevilla;4109103 Sevilla distrito 03;4109103031 Sevilla sección 03031;Renta neta media por hogar;2023;42.522
41091 Sevilla;4109103 Sevilla distrito 03;4109103032 Sevilla sección 03032;Renta neta media por hogar;2023;58.456
41091 Sevilla;4109103 Sevilla distrito 03;4109103033 Sevilla sección 03033;Renta neta media por hogar;2023;62.349
41091 Sevilla;4109103 Sevilla distrito 03;4109103034 Sevilla sección 03034;Renta neta media por hogar;2023;50.801
41091 Sevilla;4109103 Sevilla distrito 03;4109103035 Sevilla sección 03035;Renta neta media por hogar;2023;43.862
41091 Sevilla;4109103 Sevilla distrito 03;4109103036 Sevilla sección 03036;Renta neta media por hogar;2023;52.521
41091 Sevilla;4109103 Sevilla distrito 03;4109103037 Sevilla sección 03037;Renta neta media por hogar;2023;56.854
41091 Sevilla;4109103 Sevilla distrito 03;4109103038 Sevilla sección 03038;Renta neta media por hogar;2023;73.285
41091 Sevilla;4109103 Sevilla distrito 03;4109103039 Sevilla sección 03039;Renta neta media por hogar;2023;45.073
41091 Sevilla;4109103 Sevilla distrito 03;4109103040 Sevilla sección 03040;Renta neta media por hogar;2023;61.228
41091 Sevilla;4109103 Sevilla distrito 03;4109103041 Sevilla sección 03041;Renta neta media por hogar;2023;60.582
41091 Sevilla;4109103 Sevilla distrito 03;4109103042 Sevilla sección 03042;Renta neta media por hogar;2023;45.583
41091 Sevilla;4109104 Sevilla distrito 04;;Renta neta media por hogar;2023;26.160
41091 Sevilla;4109104 Sevilla distrito 04;4109104001 Sevilla sección 04001;Renta neta media por hogar;2023;17.450
41091 Sevilla;4109104 Sevilla distrito 04;4109104002 Sevilla sección 04002;Renta neta media por hogar;2023;17.507
41091 Sevilla;4109104 Sevilla distrito 04;4109104003 Sevilla sección 04003;Renta neta media por hogar;2023;17.450
41091 Sevilla;4109104 Sevilla distrito 04;4109104004 Sevilla sección 04004;Renta neta media por hogar;2023;17.450
41091 Sevilla;4109104 Sevilla distrito 04;4109104005 Sevilla sección 04005;Renta neta media por hogar;2023;17.664
41091 Sevilla;4109104 Sevilla distrito 04;4109104006 Sevilla sección 04006;Renta neta media por hogar;2023;17.530
41091 Sevilla;4109104 Sevilla distrito 04;4109104007 Sevilla sección 04007;Renta neta media por hogar;2023;21.589
41091 Sevilla;4109104 Sevilla distrito 04;4109104008 Sevilla sección 04008;Renta neta media por hogar;2023;19.707
41091 Sevilla;4109104 Sevilla distrito 04;4109104009 Sevilla sección 04009;Renta neta media por hogar;2023;21.459
41091 Sevilla;4109104 Sevilla distrito 04;4109104010 Sevilla sección 04010;Renta neta media por hogar;2023;29.145
41091 Sevilla;4109104 Sevilla distrito 04;4109104011 Sevilla sección 04011;Renta neta media por hogar;2023;20.058
41091 Sevilla;4109104 Sevilla distrito 04;4109104012 Sevilla sección 04012;Renta neta media por hogar;2023;21.795
41091 Sevilla;4109104 Sevilla distrito 04;4109104013 Sevilla sección 04013;Renta neta media por hogar;2023;20.364
41091 Sevilla;4109104 Sevilla distrito 04;4109104014 Sevilla sección 04014;Renta neta media por hogar;2023;28.625
41091 Sevilla;4109104 Sevilla distrito 04;4109104015 Sevilla sección 04015;Renta neta media por hogar;2023;34.686
41091 Sevilla;4109104 Sevilla distrito 04;4109104016 Sevilla sección 04016;Renta neta media por hogar;2023;24.252
41091 Sevilla;4109104 Sevilla distrito 04;4109104017 Sevilla sección 04017;Renta neta media por hogar;2023;26.574
41091 Sevilla;4109104 Sevilla distrito 04;4109104018 Sevilla sección 04018;Renta neta media por hogar;2023;25.071
41091 Sevilla;4109104 Sevilla distrito 04;4109104019 Sevilla sección 04019;Renta neta media por hogar;2023;28.558
41091 Sevilla;4109104 Sevilla distrito 04;4109104020 Sevilla sección 04020;Renta neta media por hogar;2023;27.585
41091 Sevilla;4109104 Sevilla distrito 04;4109104021 Sevilla sección 04021;Renta neta media por hogar;2023;26.408
41091 Sevilla;4109104 Sevilla distrito 04;4109104022 Sevilla sección 04022;Renta neta media por hogar;2023;28.511
41091 Sevilla;4109104 Sevilla distrito 04;4109104023 Sevilla sección 04023;Renta neta media por hogar;2023;32.287
41091 Sevilla;4109104 Sevilla distrito 04;4109104024 Sevilla sección 04024;Renta neta media por hogar;2023;31.844
41091 Sevilla;4109104 Sevilla distrito 04;4109104025 Sevilla sección 04025;Renta neta media por hogar;2023;27.975
41091 Sevilla;4109104 Sevilla distrito 04;4109104026 Sevilla sección 04026;Renta neta media por hogar;2023;26.740
41091 Sevilla;4109104 Sevilla distrito 04;4109104027 Sevilla sección 04027;Renta neta media por hogar;2023;17.450
41091 Sevilla;4109104 Sevilla distrito 04;4109104028 Sevilla sección 04028;Renta neta media por hogar;2023;""
41091 Sevilla;4109104 Sevilla distrito 04;4109104029 Sevilla sección 04029;Renta neta media por hogar;2023;""
41091 Sevilla;4109104 Sevilla distrito 04;4109104030 Sevilla sección 04030;Renta neta media por hogar;2023;19.853
41091 Sevilla;4109104 Sevilla distrito 04;4109104031 Sevilla sección 04031;Renta neta media por hogar;2023;25.440
41091 Sevilla;4109104 Sevilla distrito 04;4109104032 Sevilla sección 04032;Renta neta media por hogar;2023;31.576
41091 Sevilla;4109104 Sevilla distrito 04;4109104033 Sevilla sección 04033;Renta neta media por hogar;2023;26.876
41091 Sevilla;4109104 Sevilla distrito 04;4109104034 Sevilla sección 04034;Renta neta media por hogar;2023;34.047
41091 Sevilla;4109104 Sevilla distrito 04;4109104035 Sevilla sección 04035;Renta neta media por hogar;2023;25.982
41091 Sevilla;4109104 Sevilla distrito 04;4109104036 Sevilla sección 04036;Renta neta media por hogar;2023;21.790
41091 Sevilla;4109104 Sevilla distrito 04;4109104037 Sevilla sección 04037;Renta neta media por hogar;2023;24.390
41091 Sevilla;4109104 Sevilla distrito 04;4109104038 Sevilla sección 04038;Renta neta media por hogar;2023;""
41091 Sevilla;4109104 Sevilla distrito 04;4109104039 Sevilla sección 04039;Renta neta media por hogar;2023;25.616
41091 Sevilla;4109104 Sevilla distrito 04;4109104040 Sevilla sección 04040;Renta neta media por hogar;2023;27.452
41091 Sevilla;4109104 Sevilla distrito 04;4109104041 Sevilla sección 04041;Renta neta media por hogar;2023;33.485
41091 Sevilla;4109104 Sevilla distrito 04;4109104042 Sevilla sección 04042;Renta neta media por hogar;2023;30.436
41091 Sevilla;4109104 Sevilla distrito 04;4109104043 Sevilla sección 04043;Renta neta media por hogar;2023;27.412
41091 Sevilla;4109104 Sevilla distrito 04;4109104044 Sevilla sección 04044;Renta neta media por hogar;2023;24.709
41091 Sevilla;4109104 Sevilla distrito 04;4109104045 Sevilla sección 04045;Renta neta media por hogar;2023;31.926
41091 Sevilla;4109104 Sevilla distrito 04;4109104046 Sevilla sección 04046;Renta neta media por hogar;2023;28.355
41091 Sevilla;4109104 Sevilla distrito 04;4109104047 Sevilla sección 04047;Renta neta media por hogar;2023;24.977
41091 Sevilla;4109104 Sevilla distrito 04;4109104048 Sevilla sección 04048;Renta neta media por hogar;2023;25.868
41091 Sevilla;4109104 Sevilla distrito 04;4109104049 Sevilla sección 04049;Renta neta media por hogar;2023;27.156
41091 Sevilla;4109104 Sevilla distrito 04;4109104050 Sevilla sección 04050;Renta neta media por hogar;2023;27.093
41091 Sevilla;4109104 Sevilla distrito 04;4109104052 Sevilla sección 04052;Renta neta media por hogar;2023;20.952
41091 Sevilla;4109104 Sevilla distrito 04;4109104053 Sevilla sección 04053;Renta neta media por hogar;2023;25.542
41091 Sevilla;4109104 Sevilla distrito 04;4109104054 Sevilla sección 04054;Renta neta media por hogar;2023;21.300
41091 Sevilla;4109104 Sevilla distrito 04;4109104055 Sevilla sección 04055;Renta neta media por hogar;2023;26.039
41091 Sevilla;4109104 Sevilla distrito 04;4109104056 Sevilla sección 04056;Renta neta media por hogar;2023;28.789
41091 Sevilla;4109104 Sevilla distrito 04;4109104057 Sevilla sección 04057;Renta neta media por hogar;2023;31.168
41091 Sevilla;4109104 Sevilla distrito 04;4109104058 Sevilla sección 04058;Renta neta media por hogar;2023;29.739
41091 Sevilla;4109104 Sevilla distrito 04;4109104059 Sevilla sección 04059;Renta neta media por hogar;2023;34.249
41091 Sevilla;4109104 Sevilla distrito 04;4109104060 Sevilla sección 04060;Renta neta media por hogar;2023;23.756
41091 Sevilla;4109104 Sevilla distrito 04;4109104061 Sevilla sección 04061;Renta neta media por hogar;2023;27.171
41091 Sevilla;4109104 Sevilla distrito 04;4109104062 Sevilla sección 04062;Renta neta media por hogar;2023;24.553
41091 Sevilla;4109104 Sevilla distrito 04;4109104063 Sevilla sección 04063;Renta neta media por hogar;2023;23.922
41091 Sevilla;4109104 Sevilla distrito 04;4109104064 Sevilla sección 04064;Renta neta media por hogar;2023;23.201
